size_bytes,price,rating_count_tot,rating_count_ver,user_rating_ver,ver,cont_rating,prime_genre,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,user_rating_label
70608896,0.0,158,7,4.5,563,2,11,37,5,1,1,0
611215360,0.0,276,9,4.0,234,2,7,37,5,21,1,0
22950912,0.0,43,6,3.5,114,2,7,40,5,1,1,0
114072576,1.99,57,47,3.5,114,0,7,40,2,1,1,0
72340480,0.0,14,1,3.0,126,2,15,37,5,1,1,2
871531520,6.99,61,61,3.0,30,3,7,37,5,4,1,2
204402688,0.0,16457,0,0.0,494,2,7,37,5,15,1,0
312574976,1.99,876,812,5.0,862,0,7,40,5,1,1,0
24901632,1.99,14,2,1.5,114,1,21,37,0,1,1,0
22441984,0.0,0,0,0.0,115,3,7,43,4,16,1,1
32477184,0.0,0,0,0.0,115,0,7,43,5,16,1,1
506323968,9.99,180,63,5.0,888,2,15,37,5,1,1,0
72392704,0.0,0,0,0.0,115,1,7,38,0,1,1,1
8053760,0.0,0,0,0.0,30,2,7,38,0,1,1,1
39901184,0.0,1,1,1.0,413,2,0,38,3,1,1,1
61203456,0.0,2215,1076,5.0,808,0,4,37,2,12,1,0
342103040,0.0,63,1,2.0,1312,2,7,38,4,1,1,0
43257856,0.0,1405,1016,4.5,126,2,7,38,5,1,1,0
59685888,0.0,1259,77,4.5,435,2,4,37,5,1,1,0
7298048,0.0,516,516,4.5,114,2,7,38,3,1,1,0
108116992,0.0,3965,1360,4.0,257,2,7,37,2,1,1,0
80547840,0.0,4440,495,4.0,114,2,7,38,3,1,1,0
71102464,0.0,375,18,5.0,419,3,21,37,1,1,1,0
21342208,0.99,58,16,2.0,109,2,4,37,0,1,1,2
65502208,0.99,9,1,1.0,114,0,7,37,5,1,1,2
345457664,2.99,20,19,4.5,308,0,7,37,4,1,1,0
73465856,0.0,0,0,0.0,119,2,13,37,0,2,1,1
24157184,2.99,154,17,4.5,230,2,4,37,0,11,1,0
48665600,0.0,0,0,0.0,748,1,5,38,0,1,1,1
1125521408,0.0,894,43,4.5,977,3,7,40,5,1,1,0
11595776,1.99,9,1,5.0,352,2,15,37,5,5,1,0
131479552,0.0,48,25,3.5,230,2,7,40,5,1,1,2
67451904,0.0,534,128,4.5,134,2,7,40,5,1,1,0
275680256,0.0,523,22,3.5,177,3,7,37,5,1,1,0
44026880,0.0,0,0,0.0,114,0,7,40,2,1,1,1
107664384,0.0,241,145,3.5,22,0,7,40,0,1,1,0
11220992,1.99,134,134,3.0,29,3,4,38,4,1,1,2
24740864,0.0,194,194,4.0,29,2,7,40,5,1,1,0
132173824,2.99,13,1,5.0,144,0,7,25,5,1,1,0
649999360,6.99,82,82,4.5,30,3,7,37,5,5,1,0
82377728,0.0,2984,241,2.5,620,2,7,38,5,1,1,0
14064640,0.0,0,0,0.0,31,2,7,38,5,2,1,1
350794752,0.0,1098,27,4.5,799,2,7,37,4,1,1,0
228554752,0.0,2003,1296,4.5,231,3,7,38,5,11,1,0
93810688,0.0,10,7,5.0,85,3,7,38,4,1,1,0
164455424,0.0,172,0,0.0,356,2,7,37,5,1,1,0
147915776,0.0,0,0,0.0,29,2,7,38,4,1,1,1
67978240,0.99,53,2,2.0,454,0,21,37,3,1,1,2
124343296,0.0,401,401,3.5,29,2,7,43,5,1,1,0
66552832,0.99,1,1,3.0,114,0,21,37,5,1,1,2
71414784,0.99,0,0,0.0,114,0,21,37,5,1,1,1
66212864,0.99,0,0,0.0,230,0,21,37,5,1,1,1
1469082624,6.99,76,76,4.5,30,3,7,24,5,5,1,0
199826432,0.0,0,0,0.0,298,2,7,43,5,1,1,1
35869696,0.0,441,38,4.5,118,2,7,37,5,10,1,0
89447424,0.0,0,0,0.0,755,1,9,37,0,2,1,1
92517376,0.0,0,0,0.0,126,0,7,37,0,1,1,1
73361408,0.0,0,0,0.0,31,0,7,37,0,1,1,1
76509184,0.0,241,22,4.5,349,2,7,37,5,1,1,0
342428672,0.0,1178,918,4.5,31,2,7,37,5,16,1,0
130111488,0.0,90,10,4.0,231,3,7,37,5,10,1,0
41423872,0.0,56,56,3.5,29,2,7,37,0,11,1,0
331473920,0.0,43,43,4.0,31,2,7,37,5,1,1,0
44122112,0.0,0,0,0.0,118,2,7,40,0,1,1,1
99978240,1.99,7,7,5.0,234,1,14,37,4,2,1,0
26119168,0.0,1444,182,4.5,91,0,7,37,5,1,1,0
407088128,0.0,10555,1026,5.0,234,0,7,40,5,1,1,0
15467520,0.0,999,999,4.0,29,2,7,40,3,1,1,0
57469952,0.0,2,2,4.5,118,2,7,38,5,5,1,0
194196480,0.0,314,225,3.0,114,3,7,38,5,1,1,2
34105344,0.0,4891,1105,4.5,285,2,4,40,5,2,1,0
92313600,1.99,31,31,3.5,29,2,3,37,4,1,1,0
6176768,0.0,0,0,0.0,30,2,0,40,0,1,1,1
155508736,0.0,0,0,0.0,30,2,7,38,5,1,1,1
732598272,0.0,0,0,0.0,50,3,7,40,5,1,1,1
83053568,0.0,0,0,0.0,1047,1,7,40,4,1,1,1
16807936,2.99,5,5,4.5,29,2,7,38,5,2,1,0
93434880,0.0,444,9,4.0,382,2,7,37,5,1,1,0
112493568,0.0,299,39,4.5,114,2,7,38,5,2,1,0
195533824,0.0,343,22,4.5,114,2,7,38,5,11,1,0
73638912,1.99,2061,217,4.5,381,1,4,37,0,1,1,0
51968000,0.0,0,0,0.0,337,1,4,37,3,1,1,1
139163648,0.0,7,0,0.0,303,2,1,38,0,2,1,2
65344512,2.99,84,37,3.5,62,0,16,38,4,1,1,0
1021167616,6.99,71,71,4.5,30,3,7,38,5,4,1,0
912822272,6.99,65,65,4.5,45,3,7,37,5,5,1,0
27278336,0.0,88,88,1.0,114,2,14,37,1,1,1,1
99194880,0.0,0,0,0.0,31,2,7,38,4,1,1,1
22332416,1.99,7,7,1.5,29,2,21,37,4,1,1,1
42011648,0.0,49,41,5.0,230,2,7,40,5,2,1,0
201381888,0.0,0,0,0.0,78,3,7,38,5,1,1,1
365371392,0.0,116,20,3.5,610,3,7,40,5,8,1,0
278796288,0.0,762,94,4.5,456,3,7,38,5,4,1,0
109913088,0.0,47,47,4.5,29,2,7,40,5,1,1,0
51471360,0.0,541,73,2.0,695,3,7,37,5,1,1,0
69826560,0.0,1474,252,5.0,458,0,7,38,5,31,1,0
162976768,0.99,4,4,3.5,29,2,7,40,4,1,1,0
111525888,0.99,272,272,4.0,29,0,7,40,3,1,1,0
50597888,0.99,0,0,0.0,115,2,21,37,5,3,1,1
15611904,4.99,68,23,4.5,31,0,7,40,5,5,1,0
13214720,0.99,0,0,0.0,31,3,14,37,0,1,1,1
80876544,0.0,130,129,4.5,608,2,7,40,3,1,1,0
91664384,0.0,612,612,2.5,31,2,21,37,0,1,1,2
61040640,0.99,0,0,0.0,298,2,4,37,5,1,1,1
89885696,0.0,386,15,4.5,787,2,7,37,5,1,1,0
101798912,0.99,0,0,0.0,620,3,7,38,4,2,1,1
85392384,0.99,134,5,5.0,731,0,14,37,3,11,1,0
8467456,0.0,0,0,0.0,29,1,4,38,4,2,1,1
228620288,0.0,68,9,3.0,359,3,7,37,5,1,1,0
62248960,0.99,51,9,3.0,114,1,4,37,0,1,1,0
174926848,0.0,21804,803,4.0,634,3,7,37,5,11,1,0
16397312,0.0,1,1,4.0,29,2,0,38,0,1,1,0
30749696,0.0,1,1,5.0,75,2,0,37,1,2,1,0
210575360,5.99,0,0,0.0,105,2,7,37,5,1,1,1
56381440,0.0,8,5,4.5,298,2,7,40,0,2,1,0
338222080,0.0,668,499,4.5,45,2,7,38,4,1,1,0
55095296,1.99,4,4,3.5,29,2,7,40,5,1,1,0
202542080,0.0,18733,737,4.5,438,2,7,38,5,13,1,0
20414464,0.0,0,0,0.0,31,2,7,38,4,2,1,1
12932096,0.0,3,3,3.5,1298,1,18,38,0,1,1,0
72013824,22.99,0,0,0.0,114,2,16,37,5,2,1,1
22635520,0.99,103,98,1.5,114,0,16,38,3,1,1,1
101316608,0.0,0,0,0.0,801,0,18,37,5,1,1,1
20526080,0.99,17,17,2.5,29,2,7,37,4,1,1,2
2604032,2.99,131,13,4.0,126,2,8,37,0,5,1,0
15053824,0.0,0,0,0.0,45,1,4,37,0,1,1,1
240964608,0.0,67,44,4.0,20,2,7,38,0,1,1,0
163832832,0.0,14724,97,4.5,1004,1,18,37,0,9,1,0
89965568,0.0,7,0,0.0,407,2,7,40,4,9,1,0
29755392,0.0,0,0,0.0,67,1,5,37,3,1,1,1
58142720,0.0,298,117,4.5,766,2,8,37,2,3,1,0
71362560,0.0,0,0,0.0,30,2,7,37,5,2,1,1
210988032,0.0,0,0,0.0,31,2,7,40,5,1,1,1
142701568,0.0,1595,2,3.5,178,2,7,37,5,1,1,0
58137600,1.99,61,32,5.0,1040,3,7,37,5,1,1,0
83994624,0.0,30,2,1.0,70,2,4,37,5,1,1,0
3899392,3.99,38,6,2.0,405,2,19,37,0,31,1,2
720882688,3.99,153,121,4.0,31,0,7,37,5,6,1,0
107640832,2.99,412,109,4.5,115,3,7,37,5,1,1,0
26888192,0.0,7751,39,4.5,407,2,7,37,5,3,1,0
14261248,0.0,0,0,0.0,29,1,18,40,0,1,1,1
709632,1.99,6,3,3.0,345,2,1,37,3,10,1,2
34243584,0.99,1,1,5.0,30,1,7,38,5,1,1,0
60761088,0.0,1,1,5.0,654,2,7,37,5,4,1,0
1700864,0.99,9,2,3.0,345,2,9,37,4,2,1,2
52435968,1.99,8,1,2.0,126,0,19,43,5,1,1,2
75922432,0.0,110,55,4.5,62,2,7,38,5,1,1,0
124923904,0.0,67,16,3.5,405,2,7,40,5,1,1,0
131354624,0.0,0,0,0.0,257,2,7,40,4,1,1,1
340319232,4.99,133,54,4.0,405,2,7,37,5,1,1,0
337468416,0.0,385,2,5.0,234,2,7,38,5,1,1,0
261073920,2.99,19,6,1.5,301,2,3,40,5,6,1,2
15938560,1.99,26,9,3.0,647,2,9,37,2,1,1,2
54922240,0.99,1194,455,4.0,98,2,7,38,5,1,1,0
7177216,3.99,24,1,1.0,354,2,9,37,0,1,1,1
100164608,0.0,0,0,0.0,62,2,7,38,5,2,1,1
100937728,0.0,197,197,4.0,29,2,7,43,5,1,1,0
29597696,0.0,0,0,0.0,31,0,0,37,0,1,1,1
16444416,0.0,0,0,0.0,45,1,4,37,0,1,1,1
87115776,0.0,149,104,4.0,31,2,3,38,5,18,1,0
420435968,9.99,147,4,4.0,246,3,7,38,5,1,1,0
847803392,6.99,70,70,4.5,30,3,7,37,5,5,1,0
192527360,0.0,180,7,5.0,254,2,7,40,5,6,1,0
639434752,6.99,71,71,4.5,30,3,7,37,5,4,1,0
72433664,0.0,15,5,3.5,78,2,7,37,3,2,1,0
30503936,0.0,0,0,0.0,30,1,9,38,0,8,1,1
77325312,0.0,3,3,4.0,349,0,7,37,0,2,1,0
52901888,0.0,40,15,4.5,31,3,7,40,3,12,1,0
615608320,4.99,24,8,3.0,45,0,7,35,5,1,1,0
357215232,3.99,20,1,4.0,114,2,3,38,5,1,1,0
32745472,0.0,2,2,4.5,234,2,6,37,0,1,1,0
3856588800,4.99,132,50,4.5,67,0,7,25,5,1,1,0
118087680,0.0,1829,354,4.5,180,2,7,38,5,4,1,0
264453120,0.0,374,182,4.5,609,2,7,37,5,13,1,0
125534208,0.0,8873,196,3.5,357,2,21,37,5,23,1,0
76222464,0.0,15,1,2.0,45,2,7,37,5,1,1,0
44841984,0.0,0,0,0.0,476,1,18,38,5,1,1,1
32516096,0.0,107817,11929,4.0,352,2,7,40,4,1,1,0
28471296,0.0,1,1,1.0,30,1,9,38,0,8,1,1
93907968,0.0,0,0,0.0,34,0,0,37,0,1,1,1
138045440,0.0,3640,7,4.5,351,0,7,38,5,1,1,0
194273280,0.0,74,42,4.5,114,2,7,40,5,1,1,0
67683328,0.0,0,0,0.0,75,2,7,37,0,1,1,1
119285760,0.0,73,34,4.0,114,2,7,38,5,11,1,0
39504896,4.99,183,0,0.0,118,0,7,38,5,1,1,0
323988480,0.0,126,4,5.0,51,2,7,37,5,23,1,0
128863232,0.0,310,85,4.5,80,3,7,40,5,1,1,0
66974720,2.99,1024,32,4.5,80,2,7,37,5,1,1,0
108787712,0.0,0,0,0.0,118,2,7,37,2,5,1,1
74841088,0.0,0,0,0.0,1021,0,7,43,4,1,1,1
60838912,0.99,0,0,0.0,29,2,3,40,5,1,1,1
71076864,17.99,19,1,3.0,1507,2,15,37,5,15,1,0
9191424,0.0,0,0,0.0,30,2,0,40,0,1,1,1
83761152,0.0,156,12,4.5,346,3,7,38,5,1,1,0
163893248,0.0,10368,110,4.5,318,0,7,38,5,11,1,0
38604800,2.99,11,8,3.5,114,2,16,37,5,1,1,0
61212672,3.99,13,13,4.5,1072,2,0,37,5,1,1,0
93196288,3.99,5,5,4.5,1072,2,0,37,5,1,1,0
142598144,0.0,31,3,2.5,62,0,9,37,0,1,1,0
202311680,0.0,741,16,4.5,204,2,17,37,0,1,1,0
262772736,1.99,62,2,5.0,126,3,7,37,5,1,1,2
87511040,0.0,2374,231,4.5,799,2,7,37,3,1,1,0
69772288,0.0,1882,1882,4.5,29,2,7,40,4,1,1,0
175507456,0.0,309,308,4.0,45,2,7,40,4,1,1,0
43154432,0.0,0,0,0.0,75,2,19,38,5,2,1,1
120737792,0.0,69,69,4.0,29,2,7,38,5,7,1,0
205922304,0.99,0,0,0.0,30,3,7,43,5,1,1,1
6210560,0.0,0,0,0.0,75,1,9,38,5,1,1,1
90980352,0.0,0,0,0.0,78,2,3,37,4,31,1,1
50235392,0.0,20,20,4.5,30,0,7,40,5,3,1,0
109358080,0.0,7692,663,4.5,454,2,4,37,5,20,1,0
66006016,3.99,472,105,5.0,609,2,7,37,5,5,1,0
203193344,1.99,6,6,5.0,114,0,7,37,5,0,1,0
266766336,0.0,90851,535,5.0,477,3,7,37,5,17,1,0
12679168,1.99,195,58,4.0,114,2,21,38,3,1,1,0
54270976,0.0,1278,98,3.5,298,0,7,37,5,1,1,0
301379584,0.0,0,0,0.0,126,3,7,38,5,1,1,1
134466560,0.0,2494,75,5.0,933,2,8,37,0,1,1,0
21346304,0.0,0,0,0.0,70,2,7,43,0,2,1,1
242657280,9.99,277,223,4.5,114,3,7,37,5,1,1,0
166046720,0.0,365,196,4.5,36,2,7,38,5,1,1,0
186491904,0.0,216,90,4.5,405,2,7,37,5,23,1,0
108348416,0.0,9,9,4.0,29,2,7,40,4,1,1,0
19173376,0.99,5,5,3.0,381,2,21,37,2,1,1,2
253245440,0.0,621,621,4.0,114,2,7,38,5,11,1,0
224924672,0.0,44,44,4.0,29,2,7,38,5,1,1,0
32825344,1.99,269,57,4.5,862,2,14,37,0,1,1,0
179884032,0.0,0,0,0.0,1056,2,7,38,5,1,1,1
132957184,0.0,0,0,0.0,31,2,7,38,5,1,1,1
172704768,0.0,0,0,0.0,67,3,7,37,5,1,1,1
105390080,0.99,17,1,4.0,298,0,7,40,5,1,1,2
1044480,4.99,146,9,1.0,67,2,21,37,3,1,1,1
239486976,0.0,129,44,4.0,67,2,7,38,5,2,1,0
246378496,0.0,168,168,4.5,300,2,7,38,5,11,1,0
83220480,0.0,390,390,4.0,29,2,7,38,5,11,1,0
121673728,0.0,710,193,4.0,230,2,7,38,5,11,1,0
106568704,0.0,270,5,4.0,114,2,7,38,5,11,1,0
127670272,0.0,575,110,4.5,405,2,7,38,5,11,1,0
113391616,0.0,86,11,4.5,230,2,7,38,5,2,1,0
29554688,9.99,353,28,4.0,1124,2,15,37,5,1,1,0
62576640,0.0,32,9,1.5,647,2,19,37,0,4,1,2
1395615744,0.99,64,24,4.0,130,3,7,37,5,2,1,0
166893568,0.0,12506,39,4.5,430,3,7,37,5,13,1,0
112069632,0.0,1805,48,5.0,747,3,18,35,0,1,1,0
227135488,0.0,87,20,5.0,118,2,7,38,5,1,1,0
25918464,0.0,0,0,0.0,861,0,7,43,5,1,1,1
41600000,0.0,28,0,0.0,975,0,13,40,5,1,1,1
54069248,0.0,145,2,5.0,368,3,7,37,5,1,1,0
12622848,1.99,12,0,0.0,114,2,14,37,0,9,1,0
71406592,1.99,4327,3882,4.5,67,3,7,37,5,8,1,0
472088576,0.0,0,0,0.0,562,3,7,37,4,1,1,1
58178560,0.0,0,0,0.0,145,3,7,40,5,1,1,1
290762752,0.0,257627,1284,3.5,331,3,7,37,5,8,1,2
21773312,0.0,216,213,4.5,454,2,7,38,3,1,1,0
121143296,1.99,20,4,3.0,345,2,7,37,5,1,1,0
82527232,0.0,154,48,4.5,298,0,7,38,5,1,1,0
108449792,0.99,67,38,4.0,230,0,7,43,5,1,1,0
117949440,0.0,2,2,4.5,230,3,14,37,0,11,1,0
232676352,2.99,81,15,4.5,629,2,7,37,5,1,1,0
87408640,0.0,15365,880,3.0,1337,2,7,37,5,17,1,0
218039296,0.0,1,1,5.0,31,2,7,38,5,1,1,0
23927808,0.0,360,2,5.0,114,2,7,40,3,1,1,0
18254848,0.0,0,0,0.0,45,1,21,38,0,2,1,1
41485312,2.99,6,6,5.0,29,2,7,37,5,9,1,0
127228928,2.99,7,7,4.5,15,2,7,40,0,1,1,0
681596928,0.0,0,0,0.0,39,0,7,40,5,1,1,1
283409408,0.0,88,53,4.5,31,2,7,38,5,1,1,0
221880320,2.99,689,53,4.5,890,2,4,43,5,18,1,0
55823360,0.0,2,2,5.0,78,0,7,37,5,4,1,0
135127040,0.0,337,10,4.0,475,2,7,38,5,11,1,0
149407744,0.0,5464,309,4.5,312,2,17,37,0,1,1,0
112582656,0.0,3336,13,4.5,357,2,7,38,5,1,1,0
50725888,0.0,1735,125,4.5,620,2,17,37,5,31,1,0
132425728,0.0,28524,1307,4.5,346,2,7,38,5,1,1,0
8456192,0.0,13,5,5.0,405,1,18,37,0,1,1,0
3217408,0.0,0,0,0.0,45,1,18,37,0,0,1,1
30629888,0.0,0,0,0.0,405,2,3,37,0,1,1,1
13033472,0.0,0,0,0.0,31,2,7,38,5,2,1,1
34933760,0.0,0,0,0.0,29,2,7,38,4,1,1,1
237578240,0.0,1850,322,4.5,126,2,7,37,5,14,1,0
45509632,0.0,0,0,0.0,78,2,7,40,5,1,1,1
83969024,0.0,104,17,4.0,234,0,7,38,5,10,1,0
1249507328,8.99,55,12,4.0,1512,2,7,43,5,1,1,0
3465451520,19.99,61,0,0.0,598,2,7,16,5,1,1,0
211762176,2.99,75,3,4.5,142,2,3,38,5,58,1,0
24117248,0.99,70,34,4.5,115,3,7,38,0,1,1,0
183614464,2.99,18,14,4.0,45,3,7,37,5,1,1,0
65866752,0.0,184,99,4.5,114,2,7,38,4,31,1,0
16136192,0.0,0,0,0.0,31,2,7,38,5,2,1,1
111177728,5.99,1,1,5.0,91,3,7,38,5,1,1,0
139961344,0.0,98,11,4.0,298,2,7,38,5,2,1,0
28395520,0.0,0,0,0.0,231,1,4,40,0,2,1,1
165360640,1.99,81,80,4.5,312,2,7,40,5,1,1,0
33499136,1.99,98,42,1.5,620,2,19,37,0,1,1,2
73056256,2.99,256,256,4.5,29,2,7,38,5,8,1,0
69201920,1.99,167,167,4.0,30,3,7,37,5,6,1,0
45176832,0.0,0,0,0.0,230,0,7,43,5,1,1,1
57025536,0.0,0,0,0.0,231,1,16,38,5,2,1,1
322576384,0.0,1,1,5.0,126,2,7,40,5,1,1,0
23536640,0.0,0,0,0.0,257,2,7,37,4,10,1,1
171962368,0.0,862,54,3.5,544,1,18,37,0,68,1,0
151451648,0.0,2024,340,5.0,405,0,7,37,5,1,1,0
12637184,0.0,1651,277,2.0,118,2,4,37,5,34,1,2
44514304,0.0,1033,3,4.5,560,2,18,37,0,74,1,0
127321088,0.0,1974,465,4.5,255,0,7,37,4,5,1,0
13287424,0.0,0,0,0.0,29,1,18,37,0,1,1,1
94791680,0.0,13,3,5.0,407,2,7,38,5,1,1,0
141017088,0.0,6038,153,5.0,68,2,7,38,5,12,1,0
149731328,0.0,553,8,4.5,70,3,4,37,5,1,1,0
148815872,0.0,999,28,4.5,810,2,7,37,5,1,1,0
8644608,1.99,89,89,3.5,29,0,21,38,2,1,1,0
4824064,2.99,0,0,0.0,30,2,3,38,5,1,1,1
163115008,0.0,3938,124,4.5,185,0,7,40,5,10,1,0
84445184,0.0,2025,158,3.5,230,2,7,40,3,1,1,0
99192832,0.0,426,29,5.0,126,2,7,38,5,6,1,0
111248384,0.0,24,19,4.5,381,2,7,38,5,11,1,0
113596416,0.0,0,0,0.0,165,1,18,37,0,1,1,1
97122304,0.0,134,12,4.0,114,2,7,38,5,2,1,0
11585536,0.99,287,17,1.5,114,3,4,38,3,1,1,0
54171648,0.0,53,3,5.0,317,2,7,37,4,1,1,0
66735104,0.0,0,0,0.0,126,3,7,38,0,2,1,1
77178880,0.99,126,23,5.0,118,3,7,40,5,1,1,0
24669184,1.99,450,15,2.5,105,0,4,37,2,26,1,0
53362688,2.99,1,1,4.0,230,2,19,40,0,1,1,0
167815168,0.0,820,0,0.0,624,3,7,38,5,16,1,0
209037312,0.0,147,4,4.5,142,2,7,37,5,18,1,0
164147200,0.0,294,10,3.5,313,0,7,37,5,1,1,2
146553856,0.0,1193,9,4.5,381,3,7,37,5,9,1,0
95408128,0.0,109,11,4.0,230,2,7,38,5,2,1,0
245484544,0.0,2998,212,4.5,454,2,7,37,5,1,1,0
253734912,0.0,69,69,4.5,75,3,7,37,5,1,1,0
70970368,0.0,422,422,4.0,29,3,7,40,4,1,1,0
68433920,1.99,9,9,2.0,30,3,7,38,4,1,1,2
312641536,0.0,1260,10,4.0,977,2,7,37,5,11,1,0
73867264,0.0,180,82,3.5,15,0,7,40,0,1,1,2
409982976,2.99,95,8,3.5,268,2,4,37,5,1,1,0
122580992,0.0,6557,39,4.5,683,2,7,38,5,6,1,0
89600000,4.99,145,1,4.0,405,2,7,37,4,16,1,0
184512512,0.0,160,131,4.5,75,2,7,38,5,6,1,0
91060224,1.99,19,2,3.0,230,2,4,43,5,1,1,2
270031872,0.0,2152,7,4.5,1003,0,7,37,5,1,1,0
61911040,0.0,0,0,0.0,80,3,7,37,5,1,1,1
130876416,0.0,0,0,0.0,345,0,7,38,0,1,1,1
72358912,0.0,21,21,4.0,30,2,7,40,5,2,1,0
60484608,0.0,115,115,4.5,92,1,7,37,0,1,1,0
39272448,0.99,27,12,2.0,60,0,4,37,4,1,1,1
18373632,0.99,1,1,5.0,114,0,18,37,0,1,1,0
362543104,0.0,0,0,0.0,1250,3,7,38,5,1,1,1
177694720,0.0,1,1,1.0,30,2,7,38,5,1,1,1
64715776,1.99,69,69,1.5,114,2,7,40,5,1,1,1
45782016,0.99,14,9,2.5,126,2,14,37,2,2,1,2
80888832,0.0,343,147,4.0,62,2,7,38,5,1,1,0
233176064,5.99,85,32,5.0,75,2,3,24,5,1,1,0
93433856,4.99,40,3,5.0,251,2,11,24,5,1,1,0
17227776,0.0,326,22,3.5,345,2,7,37,3,1,1,0
754333696,0.99,157,5,5.0,695,1,7,37,5,1,1,0
44267520,0.0,0,0,0.0,29,1,4,37,0,1,1,1
41987072,0.99,53,53,4.5,29,0,7,38,5,1,1,0
352692224,0.0,0,0,0.0,406,3,7,37,5,1,1,1
141621248,0.0,5112,114,5.0,251,2,7,40,5,1,1,0
56503296,0.0,0,0,0.0,415,0,7,40,5,1,1,1
967158784,6.99,58,58,4.0,30,3,7,37,5,4,1,0
60092416,0.0,2731,92,4.5,78,2,7,37,3,1,1,0
926931968,6.99,45,45,3.5,30,3,7,24,5,3,1,0
1131868160,6.99,68,68,3.5,30,3,7,24,5,3,1,0
1233047552,6.99,38,38,3.5,30,3,7,24,5,3,1,0
29420544,0.0,0,0,0.0,747,2,5,38,0,2,1,1
207391744,0.0,29,2,4.0,153,0,7,38,4,1,1,0
204987392,0.0,243,0,0.0,934,2,7,40,5,27,1,0
238582784,0.0,517,8,4.5,642,0,7,38,5,9,1,0
446764032,0.0,2190,7,5.0,730,3,7,37,5,12,1,0
30200832,0.0,0,0,0.0,31,2,7,38,4,2,1,1
377004032,1.99,34,9,3.0,345,2,4,37,5,14,1,0
341624832,0.0,173,173,4.5,29,2,7,38,5,1,1,0
50778112,0.0,0,0,0.0,862,1,18,38,0,1,1,1
89542656,6.99,272,126,4.5,114,2,7,38,3,1,1,0
180679680,0.0,10693,19,4.5,832,2,7,37,5,1,1,0
20145152,1.99,182,182,4.0,30,2,7,37,5,18,1,0
92101632,0.0,0,0,0.0,115,2,7,37,2,5,1,1
67928064,0.0,2865,142,5.0,86,2,7,40,2,14,1,0
13344768,1.99,220,202,3.0,45,2,7,38,5,1,1,0
49201152,2.99,2,2,3.0,29,2,7,38,5,9,1,2
28964864,0.0,0,0,0.0,422,1,5,37,0,1,1,1
28763136,0.0,135,36,4.5,114,2,11,37,0,1,1,0
16315392,1.99,58,32,1.5,298,2,4,37,5,1,1,2
204338176,0.99,26,4,3.0,230,2,3,37,5,1,1,0
73951232,1.99,95,1,1.0,345,1,4,37,5,1,1,2
84549632,0.0,56,3,4.0,940,2,14,37,5,24,1,0
341455872,1.99,46,24,4.0,70,2,7,40,5,1,1,0
862396416,6.99,58,27,4.5,45,3,7,37,5,5,1,0
65891328,0.0,6523,485,5.0,153,1,7,37,5,1,1,0
576397312,0.0,0,0,0.0,696,3,7,38,5,1,1,1
200294400,0.0,140,7,4.5,118,0,7,37,5,1,1,2
225862656,0.0,349,80,4.0,765,1,7,38,5,1,1,0
1008609280,6.99,67,67,4.0,30,3,7,37,5,5,1,0
111938560,1.99,31,30,4.5,344,2,7,38,4,1,1,0
32314368,0.0,708,46,3.0,769,0,4,37,4,1,1,2
36112384,0.0,457,8,3.0,298,2,6,37,0,1,1,2
1354634240,6.99,82,82,4.5,30,3,7,38,5,5,1,0
51459072,0.0,164,15,3.5,246,2,17,37,0,2,1,0
315748352,0.0,0,0,0.0,30,2,7,40,5,2,1,1
175841280,0.99,7,3,3.0,308,0,7,43,5,3,1,2
16202752,0.0,0,0,0.0,31,1,4,37,0,1,1,1
371298304,0.0,10,4,3.5,114,2,7,38,5,1,1,2
81690624,0.0,1433,68,5.0,648,3,7,38,3,16,1,0
228435968,1.99,24,24,2.0,29,0,7,37,5,1,1,2
235554816,2.99,22,9,3.5,114,2,7,40,4,11,1,0
35186688,0.0,9034,4474,4.5,298,2,7,40,2,16,1,0
1478030336,1.99,36,4,5.0,67,3,7,38,5,11,1,0
128066560,0.0,0,0,0.0,230,2,7,38,0,0,1,1
20145152,1.99,17,10,4.0,62,2,20,37,5,1,1,0
82316288,0.0,5,3,5.0,349,3,7,38,5,1,1,0
250655744,0.0,220,220,4.5,29,2,7,38,5,1,1,0
119980032,0.0,0,0,0.0,731,2,8,37,5,2,1,1
110124032,0.0,7,6,4.0,381,2,7,40,5,1,1,0
100349952,2.99,286,105,4.5,345,2,7,40,5,1,1,0
166257664,0.0,111,8,4.5,345,0,7,38,5,6,1,0
805970944,5.99,1,1,5.0,301,2,0,37,5,1,1,0
247194624,0.0,1000,216,4.0,661,2,7,37,5,7,1,0
30449664,0.0,254,1,5.0,819,2,13,37,0,1,1,2
31624192,0.0,0,0,0.0,872,2,5,38,0,2,1,1
267673600,0.99,0,0,0.0,541,2,7,43,5,1,1,1
92584960,0.0,0,0,0.0,34,2,7,40,0,1,1,1
593355776,0.0,104,2,4.0,118,2,7,37,4,1,1,0
270409728,0.0,422,313,2.5,354,2,7,37,5,2,1,2
177400832,2.99,46,20,4.5,62,2,3,38,5,1,1,0
336847872,0.0,333,42,5.0,381,2,7,38,5,11,1,0
29007872,1.99,44,13,2.5,75,2,9,37,0,1,1,0
30017536,1.99,148,1,1.0,298,2,4,37,0,1,1,0
34188288,0.0,0,0,0.0,45,2,7,37,0,1,1,1
52345856,2.99,15,0,0.0,609,2,7,38,5,9,1,0
